protocol,device_name,cpu_mhz,ram_kb,power_mw,distance_km,channel_loss_db_km,block_size,error_correction,qber,key_rate_bps,latency_s,phase1_init_s,phase2_qkd_s,phase3_post_processing_s,phase4_privacy_amp_s,phase5_key_management_s
ECDH,Low-end,81.83198959970424,102.39963018607637,18.060813161356545,8.373521298493138,1.079394124080585,0,LDPC,0.0,0.0,0.3278916123042207,0.0,0.0,0.0,0.0,0.0
ECDH,High-end,156.55649707069128,292.94457658643336,37.15251174577917,0.9979892422048787,0.48683110656382717,0,LDPC,0.0,0.0,0.1896017342746651,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,170.64283988093555,432.06436194905655,40.95028987715912,2.6458236472156074,1.34938130196423,3000,BCH,0.021015818327321453,497.8775680639339,2.3042411626551287,0.296319540573703,1.2308152610361154,0.5518039025739042,0.2255113264128196,0.06437171878695044
ARC-QKD,High-end,160.83781060770437,481.2120210459144,39.013764129857165,0.475839683465766,0.788314992723212,4000,BCH,0.01,1061.8986935652204,2.7909816055594616,0.308210583987216,1.5552958460656832,0.6544588473011799,0.12293104363064666,0.12701753977335623
BB84,High-end,157.44634828688993,501.4157623246288,38.41473518571111,0.8815511918038359,1.5420391887725828,4000,BCH,0.012947681583226435,618.1981237415665,4.046196251838321,0.40021995063580534,2.1964766176664723,1.0112008478273193,0.312015314226053,0.024788813887418756
BB84,Mid-range,124.50858198469646,178.13763782692376,29.688711922082625,8.199945317147593,0.4873488221429585,1000,BCH,0.047248663626525765,84.36840708079825,2.0470232201109075,0.26072328891389934,1.0450945063671384,0.5080545331236437,0.1071397901658968,0.13251622237762742
ARC-QKD,Mid-range,109.98807094423141,200.97523936522612,27.594942597523946,6.176808585846007,0.2550709075556757,3000,LDPC,0.03795307160352453,62.743133876247526,2.886148561753321,0.2750061504250481,1.4907011659492397,0.5773758046180107,0.17978114760268737,0.16217359386285207
ARC-QKD,High-end,158.62570062435668,423.3481229360296,42.01298429661135,4.746436348852399,1.406857489590548,3000,LDPC,0.028871014042009487,280.20588670047255,2.212005325752405,0.2285375576885846,1.174974863349572,0.5470123906691335,0.12460426930330742,0.14811617086623471
ECDH,Low-end,91.30294389247668,95.44362358108393,14.52299060400834,3.68155106359456,1.9757601035396397,0,BCH,0.0,0.0,0.26089956447018126,0.0,0.0,0.0,0.0,0.0
ECDH,Mid-range,107.2228391746853,215.5320440425781,25.686606677926996,4.889901144365222,1.9641970618458366,0,BCH,0.0,0.0,0.29812603174943975,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,164.32215105448597,284.63280598012204,39.34671599954249,2.353064765945472,0.2504166283753761,3000,BCH,0.020684181626028687,572.1296708069341,2.3890103729055006,0.24891967135342571,1.383726276745303,0.5869403323115366,0.05004170256239614,0.08602879611618723
ARC-QKD,High-end,156.85529653307648,278.3691441389241,36.53022755712044,5.749652396225524,1.166427167390901,3000,BCH,0.03378800093112081,231.63842475411985,2.7320737652937837,0.2464487235057608,1.5814605977361005,0.6834120643240292,0.05979630135168576,0.129493942684654
BB84,High-end,154.3272050969352,311.04416507212846,42.46595903974428,3.4965933426087568,0.8656413632678963,4000,LDPC,0.024233689124680075,277.1893522678814,4.2358688431392215,0.42802051119110107,2.348035175319254,1.1765195090115748,0.14003069912281185,0.4356732066153101
ARC-QKD,High-end,176.77192569735118,382.33069855191155,43.880444852108944,8.488934417760431,1.946559771294122,2000,LDPC,0.05386725464595142,203.0693150308134,1.5392510697559978,0.15501904027071944,0.8457423678287103,0.433035419669915,0.11734425740588525,0.14321125813430347
BB84,Low-end,89.31251558264873,79.74153018763042,11.742538169728174,0.8229993906622167,0.3215440183966267,2000,BCH,0.01,324.7811206930707,3.0873690562587583,0.29842081852769725,1.6207793866600284,0.8080473192415426,0.06358565893685905,0.21013423957490027
ECDH,Mid-range,95.81328239339088,206.1991631354451,30.931666821202157,5.409789495826613,0.9346029609893765,0,BCH,0.0,0.0,0.236598585709235,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Mid-range,110.18162206344883,188.66743577041,24.618685959765482,2.8223466182456245,1.0625191525289446,5000,BCH,0.028455099305324177,279.057671024707,4.056806646801334,0.4211989005364884,2.129728762757639,1.1016314440650112,0.2765232772408425,0.323679686474991
ARC-QKD,Mid-range,110.55266556027922,134.22734898771307,22.263816707477464,6.6266480028534565,0.7481087616387829,1000,LDPC,0.046492105969739406,148.9064228706974,1.4381513225277658,0.12100328884431438,0.7899303160843675,0.3846343479644549,0.07190666574263377,0.04130085815313922
BB84,High-end,149.09816565145408,385.3868103315797,46.128087905803355,6.950045430647631,1.9123531956398443,4000,BCH,0.060729801813650154,101.06526844102156,3.9906959113848526,0.5044534219023507,2.2130629780497784,1.1566394039801562,0.23076859446972037,0.18785091362489498
BB84,Low-end,91.89045823150556,77.55432828884533,14.96747578754063,6.2450855573075925,1.834917846115007,1000,BCH,0.05416212026218888,44.03756829572091,1.9837284103499886,0.1843955636382551,1.1205833373670202,0.5028132088022962,0.12953640693913662,0.14014636246665174
ARC-QKD,Mid-range,108.32125364012434,189.66194725010115,25.377147368156496,6.837862334933618,0.9954577352864751,2000,BCH,0.044580736959189404,104.71440902576855,2.1454670658980977,0.13393952633924205,1.1527155443855674,0.5489683954882472,0.11967218767393085,0.11288083996571271
ARC-QKD,Mid-range,126.69850576957995,177.04743582053467,28.622892364564635,3.5341429029758977,0.27305819927863784,5000,LDPC,0.017568382592508626,398.82097482876304,4.251374477958095,0.44969628487861163,2.3308613889184673,1.1876198519462167,0.24706518430799596,0.19713935947537367
ARC-QKD,High-end,172.96926279180693,430.4774155015926,31.026930502306847,1.966853944542266,0.7760462448673355,1000,BCH,0.014483499775710904,682.8958440809415,1.0855737449772436,0.12306555800565216,0.6322021278431706,0.24040460717603895,0.07461503859671746,0.058550180126624926
ECDH,Low-end,93.57767812541017,65.12954993482066,13.149825694755656,1.45751011878393,0.2222266197210614,0,BCH,0.0,0.0,0.3130660747320412,0.0,0.0,0.0,0.0,0.0
BB84,High-end,158.06034310981062,438.42297320281114,41.285161127652316,6.939305650600573,1.391421449671153,2000,LDPC,0.03993253434424936,126.56372548414895,2.1278725236976057,0.12282172399920575,1.1732133304684655,0.5199157782124664,0.2194115859872485,0.1827254223367463
ARC-QKD,Low-end,91.43122721874056,107.59001391564209,13.4561624378382,8.99487123537268,1.602495745954095,3000,BCH,0.05637738356663096,80.45241251207561,2.88485747708296,0.29609865476627795,1.628361099108599,0.663270478890654,0.1534465058872505,0.09273957620686261
ARC-QKD,Low-end,90.79817979193801,88.2454620809381,13.595169623132437,7.766427732048805,0.5650686665778043,1000,LDPC,0.0377584852210916,38.4377561474503,1.3609611874817347,0.10152101194716323,0.7260123379936907,0.34158531232167183,0.058480188748887524,0.07375353476386332
BB84,High-end,162.40133894529075,312.1359343840784,46.343180769832664,1.8189681179907875,1.4862409001860621,2000,BCH,0.02361879659758941,373.6121841647058,2.564439618519846,0.17959932590152441,1.4334160182230617,0.64722153633168,0.16214899313942147,0.11295819834041623
ARC-QKD,Mid-range,121.54809017907478,146.16588320939027,27.247417202122097,6.912283343803978,0.565926466219647,5000,LDPC,0.041952710133354776,126.49475364097228,4.312910750841512,0.42220616129399324,2.3197938958319892,1.0892435767348694,0.17812914537556457,0.37658266416308195
BB84,High-end,161.62191325041292,411.47554634568723,36.82082046844738,7.247881294066336,1.8673854115588426,1000,BCH,0.060826428394730604,132.29801646147482,1.2835835562392806,0.14625301663608697,0.7058889417311912,0.35657546547291874,0.05752673375231964,0.06538511824439151
ARC-QKD,Low-end,90.56556724418876,66.33829147446082,12.829190461150418,7.694213347504048,1.8349713339893956,1000,BCH,0.05046452610646329,71.49895223130098,1.4985118096659582,0.14063531678172975,0.8013918365779314,0.3792873432269762,0.10487892544578578,0.054848829005791654
ARC-QKD,Low-end,92.2468441832316,73.36495135556736,14.149315755645835,8.140058889556881,1.7086848819086584,2000,LDPC,0.06184689364125512,79.55053778857767,2.181670145237386,0.24660157517538933,1.1768945920639842,0.5260364369389317,0.1223007001679775,0.16458712080024537
BB84,Mid-range,125.60907216206937,173.18261317567567,27.18631508900366,4.657033478022662,0.5144420353807729,2000,LDPC,0.03522323041169112,160.11574181100642,3.104633968422582,0.37000818083074793,1.766420344072634,0.762844687958319,0.09707597596035768,0.17493294981236882
ECDH,High-end,166.7590841781451,457.27917404710047,44.1005751381761,2.836567144255061,0.5531970502807075,0,BCH,0.0,0.0,0.2301555684548186,0.0,0.0,0.0,0.0,0.0
BB84,Mid-range,143.7388637738934,215.09761579380256,26.681284302727533,0.9712571044049874,1.7345520444042157,1000,LDPC,0.025706536591854765,430.6653275297631,1.5210713307553374,0.14788075733858858,0.8103113069234269,0.3675840664217111,0.06355029868106116,-0.006690395266827991
BB84,High-end,153.0293655892698,315.5750498022754,46.84550013103838,1.9173978191678225,1.8260662993260324,2000,LDPC,0.027031930686036824,346.5533719272167,2.353606062626281,0.25493180391428205,1.3905569555336985,0.5651942805281055,0.08451363064680584,0.18796221532769458
ARC-QKD,Mid-range,128.03787263033033,146.11543360095726,26.207863637950602,6.837252239977463,0.3899958140248294,3000,LDPC,0.038082472600644186,156.6151139945199,2.9109959014274307,0.29299566673844524,1.626745735531036,0.7522493075991109,0.19520499668276622,0.015502600916981113
ARC-QKD,Low-end,95.79356518273067,116.52020326240378,15.478263156990785,4.931303120886455,0.7817159285516058,1000,LDPC,0.030966354289236005,191.59607365426808,1.713247573284863,0.16828176987582205,0.9635601291913165,0.48155844853584046,0.1772306626333518,0.058488402709275654
ARC-QKD,High-end,164.05379531228854,279.75161989761045,41.90047322050438,0.975937699835171,1.0630791755131896,1000,BCH,0.01499974144528389,806.8135496360701,1.2263980277822444,0.1002202494831646,0.7000899269372765,0.2941118345441744,0.06611998393443148,0.09599117116706021
BB84,Mid-range,132.0423755650388,178.65292541531144,30.070893695932547,7.915952819125867,1.5585896880673944,3000,BCH,0.06850416533415828,87.8086436843917,3.4179255471154857,0.39633878589421734,1.9136707344744395,0.9862907340410766,0.1619778198833944,0.1482621634818883
ARC-QKD,Mid-range,122.4551977432783,182.8743291522867,33.748681917218946,8.539040200285083,1.4868598558863577,4000,BCH,0.0616528335596518,93.85928222836833,3.664313481793573,0.37560140242863826,2.077173814266257,0.9144885384788066,0.1881940261315913,0.2581810923058626
ARC-QKD,Low-end,89.43647925137256,85.24324322413236,13.729784996120488,4.994951873309758,1.7392008469849844,5000,BCH,0.047667696217237834,133.77448383494658,4.18540771126452,0.40595964334207835,2.3072156722759236,1.1329128736741394,0.25684988752595145,0.39078303556979205
BB84,Mid-range,111.0278420689374,177.67654397844495,34.67935611891717,2.7153057090602393,1.3645092721953633,1000,LDPC,0.031489271313408077,188.84359167156322,1.7090650886673235,0.18992125000827512,0.9543860566244777,0.42257323827995563,0.046094563283710026,0.06902073202459949
BB84,High-end,178.32362411671136,391.6141427291577,39.78256347808148,4.123208344161624,0.7478546389593204,1000,BCH,0.03116929411608892,234.28428872314078,1.5372035700841749,0.14968911954206118,0.9096002733744164,0.333146296264376,0.10453146057789271,0.10503327443200558
BB84,High-end,164.6379958345509,433.5478030712143,42.492009152913724,7.425560847113642,1.4870262859225656,5000,BCH,0.04880606604698175,83.77560948626694,4.710841641026996,0.3926232741997571,2.7529526622937217,1.0794182862275423,0.4301854360942055,0.20540287650708283
BB84,High-end,159.30828114380765,381.23457229601,39.3288811970751,0.4948809504327264,0.40390709424196175,3000,BCH,0.01,786.1593785687106,2.9810796817226217,0.22910737704001724,1.6454783832971092,0.836688059170063,0.17095197196142473,0.09717630719283693
ARC-QKD,Mid-range,127.00743498304462,158.42722496605077,31.466007472068853,0.9933806432821677,0.8877874606260312,4000,LDPC,0.01,712.7901862017376,3.4619413146561824,0.49451739892171936,1.8665498223514356,0.8190440231143337,0.17002708032417171,0.07832963533482623
ARC-QKD,Mid-range,123.38789621542956,176.8571304960206,24.83419077583836,4.809660381942692,1.635635651739765,1000,BCH,0.042482885232432786,209.83529235578115,1.321472307353223,0.10286394698749365,0.6937737421833176,0.3708670652808836,0.04942582825951858,0.11308515509445533
ARC-QKD,Mid-range,121.46262312836805,204.7544152595828,22.77074947858712,1.9801837945727143,0.34231764062628434,4000,LDPC,0.012521787967429405,414.35643065308227,3.2511430924151234,0.36786305194741115,1.702337373084028,0.8442805187783295,0.13045214861768537,0.1678081121283163
ARC-QKD,Mid-range,123.65507945671095,198.7171017376005,24.816525056132292,6.0844357390995345,1.569953707920131,2000,BCH,0.05112705403660678,208.32120722973303,2.074480072727382,0.18857777018379523,1.0998528910270904,0.49226924473793865,0.10439138029769479,0.06779450116337464
ARC-QKD,High-end,177.10430263162257,432.5940532125805,34.232963884057895,0.8321258176402618,0.9670982563243093,1000,LDPC,0.01,1102.4664029529984,1.187192261836245,0.12971733746292788,0.6343289402398284,0.2297365329900119,0.04728090249526874,0.053857888173964155
ECDH,High-end,149.75613498130286,438.20193779979803,43.440391748725034,1.8789047037772884,1.749684645059305,0,BCH,0.0,0.0,0.24778296174482528,0.0,0.0,0.0,0.0,0.0
ARC-QKD,Low-end,96.94593998191681,110.41644540831068,13.475325088408148,8.8417982628027,0.9324999622496228,1000,LDPC,0.05713933537695402,118.74334062214959,1.4403272628467492,0.12183092575176808,0.8010196868768262,0.3315469432867499,0.07714308017601093,0.10162429143595895
ECDH,Mid-range,119.4125929416714,173.89136365517828,26.289947903413633,1.8529839395756018,1.3522473966969888,0,BCH,0.0,0.0,0.28397904776553856,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,157.69059212180363,267.97529713024517,39.39221168621283,1.4968813385363708,0.8954464714417525,1000,BCH,0.021895908375661736,517.9116915017013,1.099232285214081,0.12869769402993528,0.6118436695984899,0.30821955641719223,0.0675942963156876,0.09639588927110943
ARC-QKD,Low-end,88.35142540716001,89.39708539873375,13.105703428617188,8.365415101245553,0.8726619944088734,5000,BCH,0.04711461635461744,68.04807368385545,3.887498855476555,0.47872385411066504,2.195137474916873,0.9523173297887245,0.0679661790245602,0.06721714007118892
ECDH,High-end,158.55276266603911,446.64773648276315,48.20375157758984,5.0663887628307,1.7742311475212804,0,BCH,0.0,0.0,0.1984417789711057,0.0,0.0,0.0,0.0,0.0
BB84,Low-end,95.03757626540624,77.45732930562814,13.940578327420994,5.394815449240048,1.4834505177768647,1000,LDPC,0.040462908570824546,73.81410606758591,1.8480902004845983,0.1472160918383179,1.020811933042329,0.4675622308539163,0.03440334803195168,0.10287051325362115
BB84,Low-end,92.1283446856957,129.34149725625508,15.247003004374161,0.592224051035788,1.3312146897170074,1000,LDPC,0.020614621110031067,304.0042789389514,1.774125405977988,0.15469458676778713,1.022730535921932,0.445466243786758,0.09072171113681442,0.0960125088770004
BB84,Mid-range,112.30762523667975,193.89968628891228,29.068662580334962,2.8525070722700696,1.6589048117432308,4000,BCH,0.031533539209216976,238.6588728014375,4.414446610717629,0.46687823613916435,2.5348838192445537,1.2285106639140333,0.27098630946494545,0.3294812014711979
BB84,Mid-range,130.897608557406,200.4350479952326,27.205412636573918,2.578512922690935,1.8584341817355265,2000,BCH,0.029029065703165643,292.3930143493085,2.6983409104550087,0.2638464543565498,1.479158939377677,0.7930642642430316,0.050117057256952396,0.218224207745635
BB84,Mid-range,119.07112143064396,216.01049323733983,27.28849256375322,4.970970233268365,0.7978655479851315,5000,LDPC,0.035028312260821044,128.83055217872635,5.489392582702948,0.7476818134885698,3.0986786871011964,1.3452186148208594,0.24563698715583246,0.2381414135221832
ECDH,Low-end,88.64726237473896,95.84890954743334,16.21477610130949,1.9925126594669942,1.5673235739785942,0,LDPC,0.0,0.0,0.2172909416970477,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,167.25110348424556,435.4769653185838,44.08395606465721,7.4041145681965155,1.6386835287853512,3000,LDPC,0.03998049767184118,232.4452310375371,2.0760370357923636,0.18410641818187537,1.1182031948049127,0.5081722799106746,0.13644202870251335,0.17220270074102237
BB84,Mid-range,101.34319340934341,223.25801557370863,21.735486995942114,7.90387695595937,0.7940911864577793,5000,BCH,0.049998892031931114,70.58572808892197,5.205525730811058,0.4619021745523679,2.78791663954882,1.232000158008397,0.42642481010965727,0.2842974734286289
BB84,Mid-range,117.31368578095497,187.29097226101925,26.42434554392205,1.2807680053354915,0.25982938307366465,5000,LDPC,0.010941350543287473,402.13557606620003,5.423341969282579,0.6172431892910702,2.9038131474204194,1.4168733629128107,0.40014149105618413,0.18051629401399466
ARC-QKD,Mid-range,127.74633372552117,255.21181847337607,33.10008626233607,3.7851720408741674,1.7012126821719413,1000,BCH,0.04416959097875575,227.42743209813744,0.991949871895726,0.08716304292207938,0.5104062453651403,0.24590388850494888,0.0545361201813041,0.06405848808074635
ARC-QKD,High-end,154.64092314718053,419.7101796034113,42.399583057804186,5.720668010243282,0.3332677094389114,5000,BCH,0.02787961228929948,245.29839913869642,3.7790686530087765,0.24272222899822393,2.111285390025986,0.830555455704873,0.22626663982649475,0.22423098032671332
BB84,High-end,166.03709708056627,464.1821313618012,32.276975363793255,5.62214868365483,1.77906503756993,3000,LDPC,0.03557530291144493,173.9227651244157,2.9393835446239747,0.21805563452717464,1.7556077130948864,0.8381545978133909,0.06397915180422913,0.24386260795598103
ECDH,Mid-range,137.48999572349263,220.59789281571258,18.39882315416797,4.710558552116637,1.765337117143059,0,BCH,0.0,0.0,0.2186273245785781,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,162.96850109251466,334.1138229099935,30.781345152422162,1.4084921020679824,0.9953070852248207,5000,LDPC,0.015175841556955167,722.3012837905391,3.9509914793455083,0.45932306558309616,2.145713581120871,1.03106591270132,0.20540763023209216,0.23662353386489282
ARC-QKD,Low-end,86.54082631017484,93.9308930760758,16.435735237583323,7.252735646367664,0.4064673482705121,4000,BCH,0.044322614445007597,90.45107659976489,3.624534170761693,0.23554193310472873,2.032852113888387,0.925380187251121,0.017474167231584216,0.12843157331956834
ARC-QKD,High-end,166.84668621400226,428.0564701445498,46.25329783765602,7.7986234624792825,0.25045751601266825,5000,BCH,0.04470006534227034,166.23224676744815,3.7718523388574643,0.38049136970345315,2.08851785395751,0.9019873118414217,0.09296995006310867,0.21325021174906683
BB84,High-end,160.22157125930357,265.6962329070833,39.68042804683889,9.840904673193462,1.0637291986006043,1000,LDPC,0.057745466154491304,73.87754792374824,2.039279870316915,0.24869566309527816,1.0353921549019027,0.5802901236697123,0.08172169907933884,0.026759634891497325
BB84,High-end,163.2515843303363,463.8169950710199,44.051459703814785,6.63632367597028,0.4129401197383865,3000,LDPC,0.03670480833281038,146.30161983127516,3.0771110087679747,0.23980632637618585,1.5883191484450034,0.7367183836767689,0.12543833255878478,0.21385705327795546
BB84,Mid-range,112.26375256672041,173.08525766182922,36.32938667609998,8.752785708155827,0.2099966618360565,4000,BCH,0.04598299118094382,42.99867912264413,4.530690577908848,0.4009323699918455,2.4042251645034236,1.0229933967326605,0.12864135352650835,0.12107434055549512
ARC-QKD,Mid-range,130.04934470894673,151.9060996706512,26.151835874621142,9.13153478114558,0.2583565477832166,3000,BCH,0.028325983587914768,140.284856672117,2.52649988660878,0.23671011950978837,1.387543342883371,0.7528380631253204,0.08098877080213426,0.08784673427654913
ARC-QKD,Low-end,91.07614339295282,82.25263325478451,13.309432312777227,4.670117898724726,1.724096111386377,1000,BCH,0.048098758237445804,113.47735209858112,1.446127311294615,0.12279661863838903,0.7689148502434124,0.32566395413863397,0.07538959193165796,0.09736481436375453
ARC-QKD,Mid-range,114.06606363789899,189.96799019415357,26.02122018320005,9.584064610171545,0.3708247424870479,4000,LDPC,0.04974481449927563,60.426816334119636,3.1969681330709623,0.19640434507962123,1.7138460081776756,0.8017390541156874,0.05497929334634215,0.13873377964315012
ECDH,Mid-range,112.80778831160107,217.6764518710537,28.863269564959936,7.474717385406789,0.28421182736628264,0,BCH,0.0,0.0,0.3012027612741302,0.0,0.0,0.0,0.0,0.0
BB84,High-end,150.1584445505665,412.00344864222905,42.95011295533507,8.619466281304213,1.0298260597080553,4000,LDPC,0.05157040569042572,89.67943400014937,4.034719208967544,0.3206639594368675,2.328477059691524,1.0243449303800292,0.09187742013174133,0.2034671961226105
BB84,High-end,151.35401752389322,386.4303421902107,32.19282637262552,7.59705222190462,1.7620034408417322,5000,BCH,0.06242255019043029,73.62593734057114,4.726223529788551,0.5598781556216214,2.647802431180852,1.2705572181939024,0.1898223238195318,0.4252674549630011
BB84,Low-end,88.09965872525515,87.2789042954121,16.061995631427234,7.157545581848453,1.3681695053353715,2000,BCH,0.051914999896258814,73.22267152792021,2.918353921052426,0.2910902759090656,1.6607624695607741,0.6003325237097095,0.119066131069369,0.07853550660859453
BB84,Low-end,91.95706696640586,103.45877736883365,17.257588809845583,2.212009741739165,0.20872506168836163,4000,LDPC,0.010394555812115963,249.60289509699825,4.427604227877564,0.32632621547560914,2.5961037926813484,1.084122948277728,0.19504803935018888,0.12048385223285239
ARC-QKD,Mid-range,115.60803298194955,176.94570103546386,31.553714999142663,2.2155034891516343,1.2515109941298836,1000,BCH,0.02521416018771481,379.5638778161831,1.3840960512791698,0.14402423624407318,0.725244453323017,0.36547705765970384,0.06385182478703878,0.09061036197303404
ARC-QKD,Mid-range,130.64591061142147,185.5447953776854,28.45634095543972,8.64712591104166,1.5615252809685252,1000,LDPC,0.05945105485357901,47.37154008846792,1.3992648937541259,0.17698341656247416,0.7761198676894204,0.4085668754968937,0.05861471255732812,0.06198294695169363
BB84,High-end,154.67677429701968,254.29199627497235,40.059775275783544,7.461304699856208,0.3014828734697983,1000,BCH,0.04544456033980278,170.30269556143682,1.644588683775803,0.1846443654297613,0.9096426876226149,0.33891642140839084,0.07445095797388784,0.034890095118821206
BB84,Mid-range,113.46197528718707,180.19683631438627,29.890082204662193,1.4978441461797567,1.7756054213943968,2000,BCH,0.02921958956708219,294.2081019835755,2.6732058557670766,0.359589856737947,1.4462820273871668,0.6901585355567414,0.05510298914278152,0.15456948575823914
ARC-QKD,High-end,174.72991992004336,359.2401289636481,51.11084017177257,6.757231867165855,0.6700214427253582,5000,BCH,0.04482038370976711,215.43774049420756,3.5422263243749748,0.4295092421093549,2.0070135036186496,0.9400087916103782,0.32445842287058085,0.09898730654022385
ECDH,High-end,160.69302284910768,371.0987212162821,42.74468272502311,3.8646700174988955,0.8461248439848805,0,BCH,0.0,0.0,0.19858944098098852,0.0,0.0,0.0,0.0,0.0
ARC-QKD,High-end,142.0425223414017,450.19191427709734,44.24785653175509,0.14152466327955415,0.949287862233513,2000,BCH,0.010413551307850044,1040.6110543888535,1.6945025247277636,0.20220183694239463,0.8956367440476554,0.44648422551661265,0.14024745973629407,0.11968796658412327
ARC-QKD,Low-end,93.0630967933362,92.60530689792655,17.535971473877417,3.064511902803824,1.0385268131103995,2000,BCH,0.0296773790208168,177.30571849590797,2.2337590972598105,0.19283385917920084,1.3523062169996347,0.5788267005368434,0.09467096381873058,0.10379801522248909
BB84,Mid-range,116.95800743467134,161.75933824010252,28.783018679752686,9.601853064792643,1.2000489458186567,3000,LDPC,0.05776660228208062,53.86672000969534,3.3197331130494585,0.3816659261393597,1.8221007236227262,0.85739980379915,0.0914394624211588,-0.002363807097187232
ARC-QKD,High-end,164.7406417775185,427.79573129394527,40.89666329289247,7.368011549517046,0.650300989445218,2000,BCH,0.05024244804283871,194.31648361231754,1.6855964700728827,0.1293791237326148,0.880956463202075,0.41650523105137754,0.04493654156609001,0.10339521835330436
ARC-QKD,Low-end,88.02815854334179,99.83289121180466,13.488303480310517,9.87767306276365,1.7498956567287092,4000,LDPC,0.062291728004172695,81.65723724542431,3.513649718241506,0.40280281273347823,1.9726753991113337,0.8310169828233721,0.19278700899821197,0.13158030774040272
BB84,High-end,154.09434171098084,354.92568653085215,43.99108931055243,1.0987600548929577,1.2870150414346442,5000,LDPC,0.019631542413384006,465.7091812355225,4.591336683722132,0.47338244841771193,2.4454112377594064,1.0086953618757217,0.3858931853804859,0.30659284874662873
BB84,High-end,175.16573140252433,491.1612191255359,37.36438287559604,6.074768876794673,1.400225188348059,3000,BCH,0.04237700842341936,119.13240334336474,2.9175768587035327,0.3202114919377816,1.6709160126390927,0.7049963656200293,0.11458918167119057,0.018196002756361664
ARC-QKD,Mid-range,133.09662964955763,161.57476622806763,27.36475765548971,2.238808693837531,0.58039365963789,5000,BCH,0.013513002067190217,527.1032278684139,4.083403611450318,0.4807037469822147,2.2364369794867036,0.8845326653778915,0.14746537323006068,0.09184909526327621
ARC-QKD,Mid-range,142.36753566099662,156.23863850717578,24.12677712371206,1.914554638760929,0.5306720990571845,3000,LDPC,0.01386231606431849,557.2608673112387,2.756546176226108,0.24259800558084624,1.4642525594882903,0.6495862169518868,0.20348245467303086,0.15380980045622594
ARC-QKD,High-end,166.6186223672663,304.4401701596698,37.86046747872934,0.38159899269053454,1.829392414055741,1000,BCH,0.026150032322025958,883.9545976253187,1.1528993768552538,0.10008950697179854,0.5964750539806257,0.3332445925383874,0.06977579892344425,0.05209220357266676
ARC-QKD,Mid-range,110.96837827125808,165.34288129100537,26.627842011302363,3.731584413383381,0.28450056256183653,4000,LDPC,0.021571676163912347,280.48874633882775,3.1375748793148026,0.3690031487308414,1.8433113844927467,0.7624342524397973,0.16490706800056654,0.10719754306707932
BB84,High-end,150.68580231987343,383.1463358971624,42.51261200145624,5.862121941039174,1.0780096508550254,1000,LDPC,0.039904464655087714,93.79377408867491,1.1360745550446119,0.17969714302239265,0.6597833398721393,0.2527008720042416,0.06300396675000193,0.08056022635952506
BB84,Low-end,90.2603952342601,90.51016227543946,17.5731344895701,6.383837343966413,1.8110517020084307,2000,BCH,0.051948857080901384,52.8794552999373,2.880267718536182,0.29045269065480633,1.5222988761651441,0.6604709070961499,0.15242078582611937,0.24876416802774887
BB84,High-end,157.7771275655772,309.906379480183,46.26027681019329,8.825616367299713,1.5859253693557562,4000,LDPC,0.055144729118028965,116.6038567039271,3.6758967337379436,0.3943775627603842,2.069832022149958,0.966553442214927,0.2808738467681236,0.28703455842403525
ARC-QKD,High-end,159.27629531498778,406.85724550786443,42.04887103529043,9.521331102013757,0.8396292164288155,3000,BCH,0.06469382848903521,165.69749540626788,2.460791920002483,0.2889288082456608,1.383710649803169,0.6596460944689376,0.11321424542112946,0.07334470348345917
ARC-QKD,Mid-range,115.43599331685633,182.2818076455581,29.629296939496985,0.8633642908793249,1.3784254855542395,4000,LDPC,0.017809117287503822,563.7826915864326,3.1822895129230737,0.3722724074981649,1.9100431607472603,0.7693408212832162,0.17581555907620014,0.1556605129193568
ARC-QKD,Low-end,82.1836440280376,117.51290323880374,13.704377281954603,8.766050399516796,1.924549572204696,1000,BCH,0.051873419845995826,64.54931883618535,1.5432696977795204,0.10783778204568963,0.8131746431358621,0.3863059480752419,0.08706550759254453,0.0815028331460875
BB84,Mid-range,160.679715044958,175.23880863685218,24.7507430443217,2.093566710800277,0.5328238341804932,5000,BCH,0.021911940166620764,406.89907849699193,5.439523655469426,0.7487067189138227,2.863018540379598,1.4639920125948094,0.31726908298836204,0.40128377034904894
BB84,High-end,172.08491680747207,277.6279135731362,40.22480415697296,9.215733161685803,0.6107245419488811,2000,LDPC,0.057500327226816694,70.21778946542666,2.103705881555929,0.17578115491524302,1.1766181065404437,0.49710324591559274,0.11329641202242699,0.10786747766428122
ARC-QKD,Mid-range,111.78696600663189,184.35813414453554,27.699865312759673,5.049748805915765,1.8885708900785072,2000,LDPC,0.040052065740299035,140.65076914133547,2.107066267112049,0.18571379514663472,1.1765292523479671,0.5724405070187216,0.0508410178298899,0.17907594176848016
BB84,Low-end,90.71425511739723,93.41679234516039,13.654472078175194,2.092071086121074,0.3724148519754922,4000,BCH,0.018197336667732822,249.7452621606788,4.40093551751024,0.38893633171392905,2.438103817553781,1.1627762102746626,0.2898385099571695,0.16600294967971743
